ENCODED_MCT,MCT_BSE_AR,MCT_NM,MCT_BRD_NUM,MCT_SIGUNGU_NM,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,ARE_D,MCT_ME_D,DISTRICT_CATEGORY
95E0DF59CC,서울특별시 성동구 장터5길 9-1,키친***************,,서울 성동구,양식,금남시장,20191128,,금남시장
2D1CF66EC7,서울특별시 성동구 장터길 13-1,오남***,,서울 성동구,한식-육류/고기,,20171110,,금남시장
BE122C35E1,서울특별시 성동구 장터길 13-1,이유**********,,서울 성동구,한식-단품요리일반,,20230307,,금남시장
502C539374,서울특별시 성동구 장터길 14-1,좋은*******,,서울 성동구,카페,,20200914,,금남시장
14B24AF78E,서울특별시 성동구 장터길 14-2,먼치*,,서울 성동구,햄버거,,20201112,,금남시장
4546CB7E88,서울특별시 성동구 장터길 15-2,금호****,,서울 성동구,요리주점,,20230331,,금남시장
4A46FE0E71,서울특별시 성동구 장터길 17-1,돈*,,서울 성동구,양식,,20230405,,금남시장
5AD0940FDD,서울특별시 성동구 장터길 17-2,백억*******,,서울 성동구,카페,,20231107,,금남시장
4FAFEFC9D2,서울특별시 성동구 장터길 21-1,퇴근***,,서울 성동구,요리주점,,20171117,,금남시장
AF043B6773,서울특별시 성동구 장터길 22-2,춘리*********,,서울 성동구,중식당,금남시장,20230323,,금남시장
1BC191ACDA,서울특별시 성동구 장터길 27-1,베쌀*,,서울 성동구,동남아/인도음식,금남시장,20171123,,금남시장
24CE0F822B,서울특별시 성동구 장터길 27-2,쉼*,,서울 성동구,양식,금남시장,20190508,,금남시장
11917ED05B,서울특별시 성동구 장터길 27-2,백채*****,한식-찌개/전골1,서울 성동구,한식-찌개/전골,금남시장,20180611,,금남시장
37EDF0B2C1,서울특별시 성동구 장터길 28-1,쿠*,,서울 성동구,이자카야,금남시장,20190715,,금남시장
11191365FD,서울특별시 성동구 장터길 29-1,목화**,,서울 성동구,카페,금남시장,20181120,,금남시장
52E7464F5E,서울특별시 성동구 장터길 29-1,올레*******,,서울 성동구,호프/맥주,금남시장,20241023,,금남시장
C719A39BCF,서울특별시 성동구 장터길 30-1,다락*,,서울 성동구,요리주점,금남시장,20170504,,금남시장
AE732EF39B,서울특별시 성동구 장터길 35-1,쿨*,,서울 성동구,요리주점,금남시장,20190125,,금남시장
F0334CCD5D,서울특별시 성동구 장터길 35-1,큰집*******,,서울 성동구,포장마차,금남시장,20181120,,금남시장
B2672BB7CB,서울특별시 성동구 장터길 36-2,경성**,,서울 성동구,한식-육류/고기,금남시장,20240822,,금남시장
9C602C8E96,서울특별시 성동구 장터길 37-1,주당**,,서울 성동구,요리주점,금남시장,20221024,,금남시장
77CCF7C070,서울특별시 성동구 장터길 38-1,동네**,,서울 성동구,한식-해물/생선,금남시장,20200610,,금남시장
4BCCEFE9EE,서울특별시 성동구 장터길 38-1,마라******,,서울 성동구,중식-훠궈/마라탕,금남시장,20210129,,금남시장
3D35397FAB,서울특별시 성동구 장터길 41-1,호주*********,,서울 성동구,건강식품,금남시장,20241209,,금남시장
499F3ECFD7,서울특별시 성동구 장터길 43-2,오늘****,,서울 성동구,한식-단품요리일반,금남시장,20220509,20250714.0,금남시장
0E46A72EBB,서울특별시 성동구 장터길 43-3,땅스********,,서울 성동구,한식-단품요리일반,금남시장,20201007,,금남시장
785B99118A,서울특별시 성동구 장터길 44-2,오츠**,,서울 성동구,이자카야,금남시장,20210319,,금남시장
809AD8FA0F,서울특별시 성동구 장터길 45-1,계동*****,치킨5,서울 성동구,치킨,금남시장,20181016,,금남시장
8C8645E2B5,서울특별시 성동구 한림말3길 2,데비*******,,서울 성동구,일반 유흥주점,옥수,20220114,,옥수
A9897F7C55,서울특별시 성동구 한림말길 24,옥수*****,,서울 성동구,주스,옥수,20240604,,옥수
8BFDD0339E,서울특별시 성동구 한림말길 31,카페*******,,서울 성동구,카페,옥수,20231124,,옥수
BC088F9E92,서울특별시 성동구 한림말길 31,동보*,,서울 성동구,중식당,옥수,20190610,,옥수
E684B115A0,서울특별시 성동구 한림말길 31,우주**,,서울 성동구,백반/가정식,옥수,20210927,,옥수
3481C0108F,서울특별시 성동구 한림말길 33,옥수**,,서울 성동구,일식-참치회,옥수,20170913,,옥수
D87CAF8855,서울특별시 성동구 한림말길 37,옥수*****,,서울 성동구,분식,옥수,20240906,,옥수
239B67CD70,서울특별시 성동구 한림말길 37,한남****,,서울 성동구,일식-초밥/롤,옥수,20240207,,옥수
EFC23E5401,서울특별시 성동구 한림말길 48,오하****,,서울 성동구,베이커리,옥수,20170331,,옥수
B7958D77E3,서울특별시 성동구 한림말길 56,포몬*****,동남아/인도음식5,서울 성동구,동남아/인도음식,옥수,20200630,,옥수
8E1FCF09CD,서울특별시 성동구 행당로1길 7,남도*********,,서울 성동구,분식,,20230220,,행당
73EAEB36C5,서울특별시 성동구 행당로1길 7,스윗***,,서울 성동구,식료품,,20201224,,행당
3D972997F9,서울특별시 성동구 행당로1길 7,국가****,,서울 성동구,백반/가정식,,20200723,,행당
3C76B0425D,서울특별시 성동구 행당로1길 7,전기****,,서울 성동구,한식-단품요리일반,,20230803,,행당
178A3B9A58,서울특별시 성동구 행당로1길 8,달꽃*,,서울 성동구,농산물,,20230113,,행당
A2D9C941A9,서울특별시 성동구 행당로5길 2,메가***********,커피전문점2,서울 성동구,커피전문점,,20220823,,행당
24B47BE5E4,서울특별시 성동구 행당로8길 3,TH********,,서울 성동구,아이스크림/빙수,행당,20180612,,행당
768A5CD0A0,서울  성동구  독서당로40길  39,육연*,,서울 성동구,한식-단품요리일반,옥수,20120816,,옥수
DB794CF0E3,서울  성동구  마장로29길  46-1,빅토***,,서울 성동구,분식,마장동,20060105,,마장동
3C918D8F6A,서울  성동구  성수일로11길  11,동치*,,서울 성동구,한식-찌개/전골,뚝섬,20120423,,성수
C8ECC49AA2,서울  성동구  성수일로12길  34,성수**,,서울 성동구,한식-해물/생선,성수,20120321,,성수
6F49465F62,서울  성동구  왕십리로24길  29,옛날****,,서울 성동구,농산물,왕십리,20120924,,왕십리
03360C97C5,서울  성동구  용답중앙11길  20,레벤**,,서울 성동구,호프/맥주,답십리,20120607,,답십리
1DF52E7C5F,서울  성동구  용답중앙15길  16,배스****,아이스크림/빙수1,서울 성동구,아이스크림/빙수,답십리,20120523,,용답
38277AF289,서울 성동구 고산자로24길 14-2.,제인**,,서울 성동구,축산물,마장동,20091109,,왕십리
946258597D,서울 성동구 고산자로24길 14-2.,신숯***,,서울 성동구,한식-육류/고기,마장동,20151229,,왕십리
EC8722B2DA,서울 성동구 광나루로11길 14-1.,꾸리**,,서울 성동구,베이커리,,20110926,,뚝섬
0A6388B8A5,서울 성동구 광나루로2길 34-17.,슬로*******,,서울 성동구,피자,성수,20130529,,뚝섬
3864418FCC,서울 성동구 독서당로46가길 28.,노컷******************,,서울 성동구,백반/가정식,금남시장,20181029,,옥수
16C1722BC0,서울 성동구 독서당로51길 23-1.,디무*********,,서울 성동구,양식,,20151020,,옥수
2F35E163EB,서울 성동구 마장로27가길 27-6.,촬*,,서울 성동구,한식-육류/고기,,20090427,,마장동
1ED630331D,서울 성동구 마장로27가길 27-6.,송가******,,서울 성동구,한식-육류/고기,,20130130,,마장동
5099D60AF1,서울 성동구 성수일로12길 16-1.,남원******,,서울 성동구,한식-국밥/설렁탕,성수,20130111,,성수
925AC1B723,서울 성동구 아차산로17길 14-1.,뽀식**,,서울 성동구,백반/가정식,,20160610,,건대입구
2C1B90C392,서울 성동구 왕십리로10길 19-2.,레타*********,,서울 성동구,한식-단품요리일반,뚝섬,20200602,,뚝섬
8177FA0EF1,서울 성동구 왕십리로14길 12-1.,카페**,,서울 성동구,카페,뚝섬,20161012,,뚝섬
28DC0855AC,서울 성동구 왕십리로14길 22-2.,비밀****,,서울 성동구,카페,뚝섬,20150330,,뚝섬
7EE617798C,서울 성동구 왕십리로14길 26-2.,자금*,,서울 성동구,중식당,뚝섬,20161208,,뚝섬
FEBEA35A73,서울 성동구 왕십리로24길 10-1.,조박****,,서울 성동구,한식-육류/고기,왕십리,20060310,,왕십리
A107D94EC1,서울 성동구 왕십리로24길 13-1.,만*,,서울 성동구,호프/맥주,왕십리,20140724,,왕십리
DA7C0F3255,서울 성동구 왕십리로24길 16-1.,성식******,,서울 성동구,한식-육류/고기,,20140822,,왕십리
0255C174CC,서울 성동구 왕십리로24나길 10.,달구*,,서울 성동구,한식-육류/고기,왕십리,20140915,,왕십리
67309EAD75,서울 성동구 왕십리로28길 28-1.,떡세*,,서울 성동구,백반/가정식,,20201005,,왕십리
20BF89EDFA,서울 성동구 왕십리로31가길 31.,산수*******,,서울 성동구,한식-해물/생선,,20091223,,왕십리
B51D3CC6E0,서울 성동구 왕십리로31나길 24.,어울**,,서울 성동구,백반/가정식,,20161027,,왕십리
1710309E11,서울 성동구 왕십리로31나길 33.,24*********,,서울 성동구,카페,,20170629,,왕십리
2143174547,서울 성동구 용답중앙13길 15-1.,슬로***,,서울 성동구,카페,답십리,20141125,,답십리
83452EE395,서울 성동구 용답중앙15길 10-1.,하노********,,서울 성동구,요리주점,답십리,20160706,,용답
45D355879A,서울 성동구 용답중앙15길 15-6.,스시**,,서울 성동구,일식당,,20231107,,용답
0FA542A8DB,서울 성동구 자동차시장1길 70 .,대지**,,서울 성동구,카페,장한평자동차,20190625,,장한평자동차
9042A5401C,서울 성동구 자동차시장1길 96 .,비바***,,서울 성동구,카페,장한평자동차,20181004,20250806.0,장한평자동차
74E2CC9A6B,서울특별시 성동구 고산자로 130,블랙**,,서울 성동구,카페,,20240409,,왕십리
8F2E3CF4D7,서울특별시 성동구 고산자로 164,순한****,,서울 성동구,축산물,,20191209,,왕십리
00646B6673,서울특별시 성동구 고산자로 164,봉밀******,,서울 성동구,한식-냉면,,20220106,,왕십리
C174E3CA47,서울특별시 성동구 고산자로 177,깜닭**,치킨9,서울 성동구,치킨,,20240528,,왕십리
A9B8207363,서울특별시 성동구 고산자로 177,드립*****,,서울 성동구,카페,,20230719,,왕십리
4BA019BAEF,서울특별시 성동구 고산자로 177,케키*******,,서울 성동구,식료품,,20240129,,왕십리
82FE8B6C05,서울특별시 성동구 고산자로 177,한우***,,서울 성동구,한식-육류/고기,,20180626,,왕십리
EB0EDEEF49,서울특별시 성동구 고산자로 177,형제**,,서울 성동구,한식-육류/고기,,20230214,,왕십리
153D5AC634,서울특별시 성동구 고산자로 194,포케*******,,서울 성동구,기타세계요리,,20231129,,왕십리
B638F301B1,서울특별시 성동구 고산자로 197,무학********,,서울 성동구,식료품,행당,20240604,,왕십리
730E4C7574,서울특별시 성동구 고산자로 198,홍연********,,서울 성동구,한식-단품요리일반,왕십리,20240507,20250728.0,왕십리
975338EB45,서울특별시 성동구 고산자로 201,맘스*******,햄버거2,서울 성동구,햄버거,왕십리,20210531,,왕십리
ACEE39AB64,서울특별시 성동구 고산자로 201,복호******,,서울 성동구,베이커리,왕십리,20240115,,왕십리
56CE6776C6,서울특별시 성동구 고산자로 212,구내**,,서울 성동구,구내식당/푸드코트,왕십리,20220920,,왕십리
066E49F118,서울특별시 성동구 고산자로 234,키즈***,,서울 성동구,인삼제품,왕십리,20201217,,왕십리
0220D6AA93,서울특별시 성동구 고산자로 253,프롬***************,카페14,서울 성동구,카페,왕십리,20170704,,왕십리
21A130787D,서울특별시 성동구 고산자로 275,플러**********,,서울 성동구,카페,왕십리,20240801,,왕십리
26034FF5B2,서울특별시 성동구 고산자로 277,도선**,,서울 성동구,백반/가정식,왕십리,20231213,,왕십리
8D1EB6E432,서울특별시 성동구 고산자로 281,제일***,,서울 성동구,한식-육류/고기,왕십리,20230609,,왕십리
FDAA673A8F,서울특별시 성동구 고산자로 281,제일**,,서울 성동구,한식-찌개/전골,왕십리,20170216,,왕십리
557D0AECD2,서울특별시 성동구 고산자로 284,하얀****,,서울 성동구,분식,왕십리,20170614,,왕십리
2C2BF9EB44,서울특별시 성동구 고산자로 284,매머*********,카페4,서울 성동구,카페,왕십리,20241011,,왕십리
CDF016103F,서울특별시 성동구 고산자로 284,정육***,,서울 성동구,축산물,왕십리,20210106,,왕십리
8221C4D066,서울특별시 성동구 고산자로 284,봉평*******,,서울 성동구,한식-국수/만두,왕십리,20180724,,왕십리
B93D0BD7EA,서울특별시 성동구 고산자로 284,마장**,,서울 성동구,한식-육류/고기,왕십리,20240930,,왕십리
46F56D0D63,서울특별시 성동구 고산자로 293,메가************,커피전문점2,서울 성동구,커피전문점,왕십리,20220519,,왕십리
81135EEC23,서울특별시 성동구 고산자로 293,배들**,,서울 성동구,한식-찌개/전골,왕십리,20190705,,왕십리
1674C40960,서울특별시 성동구 고산자로 294,하이*****,,서울 성동구,한식-육류/고기,왕십리,20210406,,왕십리
3573438877,서울특별시 성동구 고산자로 297,문토******,,서울 성동구,이자카야,왕십리,20241122,,왕십리
FA5BFF2F5E,서울특별시 성동구 고산자로 297,한우**,,서울 성동구,한식-육류/고기,왕십리,20230607,,왕십리
ED7C41B517,서울특별시 성동구 고산자로 297,왕십****,,서울 성동구,한식-육류/고기,왕십리,20231108,,왕십리
6384E450BD,서울특별시 성동구 고산자로 299,조교**,,서울 성동구,한식뷔페,왕십리,20240403,,왕십리
26D174D6A5,서울특별시 성동구 고산자로 304,경성***,,서울 성동구,한식-육류/고기,,20190401,,왕십리
5159C627D2,서울특별시 성동구 고산자로 306,서울**,,서울 성동구,분식,,20170208,,왕십리
D6C06FDF89,서울특별시 성동구 고산자로 306,인디**,,서울 성동구,호프/맥주,,20170512,,왕십리
8C6E34858D,서울특별시 성동구 고산자로 308,플래*****************,,서울 성동구,한식-단품요리일반,,20180525,,왕십리
E9FD5A6490,서울특별시 성동구 고산자로 337,전라***,,서울 성동구,한식-단품요리일반,마장동,20211208,,왕십리
AB68D92311,서울특별시 성동구 고산자로 339,비비*******,치킨2,서울 성동구,치킨,마장동,20240701,,왕십리
8839A42F11,서울특별시 성동구 고산자로 341,야시****,,서울 성동구,룸살롱/단란주점,마장동,20181011,,왕십리
14AAC1149B,서울특별시 성동구 고산자로 349,덕성**,,서울 성동구,축산물,마장동,20161005,,왕십리
